id,name,fullname,type,is_category,internal_type,external
9015,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT02.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9016,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT02.9000-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9017,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT02.9000-DBERROR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9018,2300-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT02.2300-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9019,2300-CLOSE-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT02.2300-CLOSE-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9020,2200-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT02.2200-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9021,2200-FETCH-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT02.2200-FETCH-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9022,2100-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT02.2100-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9023,2100-OPEN-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT02.2100-OPEN-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9024,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT02.2000-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9025,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT02.2000-PROCESS,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9026,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT02.MAINLINE,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9027,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT03.9999-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9028,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT03.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9029,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT03.9000-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9030,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT03.9000-DBERROR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9031,2300-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT03.2300-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9032,2300-CLOSE-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT03.2300-CLOSE-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9033,2200-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT03.2200-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9034,2200-FETCH-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT03.2200-FETCH-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9035,2100-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT03.2100-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9036,2100-OPEN-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT03.2100-OPEN-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9037,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT03.2000-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9038,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT03.2000-PROCESS,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9039,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT03.MAINLINE,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9040,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT04.9999-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9041,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT04.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9042,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT04.9000-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9043,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT04.9000-DBERROR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9044,2300-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT04.2300-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9045,2300-CLOSE-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT04.2300-CLOSE-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9046,2200-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT04.2200-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9047,2200-FETCH-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT04.2200-FETCH-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9048,2100-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT04.2100-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9049,2100-OPEN-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT04.2100-OPEN-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9050,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT04.2000-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9051,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT04.2000-PROCESS,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9052,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT04.MAINLINE,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9053,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT05.9999-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9054,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT05.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9055,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT05.9000-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9056,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT05.9000-DBERROR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9057,2300-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT05.2300-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9058,2300-CLOSE-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT05.2300-CLOSE-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9059,2200-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT05.2200-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9060,2200-FETCH-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT05.2200-FETCH-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9061,2100-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT05.2100-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9062,2100-OPEN-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT05.2100-OPEN-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9063,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT05.2000-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9064,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT05.2000-PROCESS,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9065,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT05.MAINLINE,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9066,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT06.9999-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9067,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT06.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9068,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT06.9000-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9069,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT06.9000-DBERROR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9070,2300-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT06.2300-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9071,2300-CLOSE-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT06.2300-CLOSE-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9072,2200-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT06.2200-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9073,2200-FETCH-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT06.2200-FETCH-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9074,2100-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT06.2100-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9075,2100-OPEN-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT06.2100-OPEN-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9076,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT06.2000-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9077,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT06.2000-PROCESS,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9078,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT06.MAINLINE,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9079,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT07.9999-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9080,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT07.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9081,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT07.9000-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9082,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT07.9000-DBERROR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9083,2300-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT07.2300-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9084,2300-CLOSE-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT07.2300-CLOSE-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9085,2200-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT07.2200-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9086,2200-FETCH-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT07.2200-FETCH-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9087,2100-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT07.2100-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9088,2100-OPEN-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT07.2100-OPEN-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9089,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT07.2000-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9090,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT07.2000-PROCESS,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9091,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT07.MAINLINE,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9092,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT08.9999-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9093,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT08.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9094,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT08.9000-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9095,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT08.9000-DBERROR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9096,2300-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT08.2300-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9097,2300-CLOSE-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT08.2300-CLOSE-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9098,2200-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT08.2200-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9099,2200-FETCH-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT08.2200-FETCH-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9100,2100-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT08.2100-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9101,2100-OPEN-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT08.2100-OPEN-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9102,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT08.2000-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9103,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT08.2000-PROCESS,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9104,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT08.MAINLINE,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9105,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT09.9999-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9106,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT09.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9107,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT09.9000-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9108,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT09.9000-DBERROR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9109,2300-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT09.2300-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9110,2300-CLOSE-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT09.2300-CLOSE-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9111,2200-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT09.2200-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9112,2200-FETCH-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT09.2200-FETCH-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9113,2100-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT09.2100-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9114,2100-OPEN-CURSOR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT09.2100-OPEN-CURSOR,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9115,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT09.2000-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9116,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT09.2000-PROCESS,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9117,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT09.MAINLINE,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9118,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT10.9999-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9119,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT10.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
9120,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBRPT10.9000-EXIT,Cobol Paragraph,Cobol Program Batch,CAST_COBOL_SavedParagraph,1
